household_id,income_bracket,household_size,has_children,is_glp1_user,glp1_start_month,discontinued
7706,<50K,2,False,True,2.0,False
7707,75-100K,2,False,True,12.0,False
7708,100-125K,2,False,True,4.0,False
7709,75-100K,1,False,False,,False
7710,125K+,1,False,True,9.0,False
7711,<50K,1,False,False,,False
7712,50-75K,2,False,False,,False
7713,50-75K,4,False,False,,False
7714,50-75K,4,True,False,,False
7715,<50K,1,False,False,,False
7716,125K+,1,True,False,,False
7717,50-75K,1,False,False,,False
7718,125K+,1,True,False,,False
7719,50-75K,1,True,False,,False
7720,125K+,2,False,False,,False
7721,75-100K,2,False,False,,False
7722,125K+,2,False,False,,False
7723,<50K,2,True,False,,False
7724,100-125K,2,False,False,,False
7725,125K+,3,True,False,,False
7726,<50K,4,False,False,,False
7727,<50K,2,False,False,,False
7728,50-75K,1,True,False,,False
7729,125K+,2,False,False,,False
7730,75-100K,1,False,False,,False
7731,75-100K,2,False,False,,False
7732,<50K,1,True,False,,False
7733,<50K,2,False,True,12.0,False
7734,100-125K,1,False,False,,False
7735,<50K,3,False,False,,False
7736,75-100K,1,False,False,,False
7737,125K+,2,True,False,,False
7738,<50K,1,False,False,,False
7739,75-100K,1,True,True,2.0,False
7740,<50K,4,False,False,,False
7741,75-100K,3,False,False,,False
7742,<50K,1,False,False,,False
7743,100-125K,3,False,False,,False
7744,50-75K,2,False,False,,False
7745,50-75K,2,True,True,9.0,False
7746,75-100K,2,False,False,,False
7747,<50K,4,False,False,,False
7748,100-125K,1,False,False,,False
7749,50-75K,2,True,False,,False
7750,75-100K,2,False,False,,False
7751,<50K,3,False,False,,False
7752,100-125K,4,True,False,,False
7753,<50K,4,False,False,,False
7754,50-75K,4,False,False,,False
7755,50-75K,5,True,False,,False
7756,100-125K,3,True,True,8.0,False
7757,50-75K,3,False,False,,False
7758,125K+,5,False,True,4.0,False
7759,125K+,1,False,False,,False
7760,<50K,3,False,False,,False
7761,75-100K,3,True,False,,False
7762,<50K,4,True,False,,False
7763,50-75K,4,False,False,,False
7764,100-125K,4,True,False,,False
7765,75-100K,5,False,False,,False
7766,75-100K,2,False,False,,False
7767,50-75K,1,False,False,,False
7768,50-75K,1,True,False,,False
7769,<50K,2,False,False,,False
7770,100-125K,2,False,True,12.0,False
7771,75-100K,2,True,False,,False
7772,100-125K,2,True,False,,False
7773,50-75K,4,False,False,,False
7774,50-75K,2,False,False,,False
7775,50-75K,4,False,False,,False
7776,<50K,4,False,True,2.0,False
7777,50-75K,2,False,False,,False
7778,100-125K,2,False,False,,False
7779,125K+,3,False,False,,False
7780,75-100K,3,False,True,6.0,False
7781,50-75K,2,True,False,,False
7782,<50K,1,False,False,,False
7783,125K+,1,False,False,,False
7784,<50K,1,True,False,,False
7785,125K+,2,True,False,,False
7786,75-100K,1,True,False,,False
7787,50-75K,3,False,False,,False
7788,125K+,5,True,False,,False
7789,<50K,3,False,True,7.0,False
7790,75-100K,4,False,False,,False
7791,75-100K,3,False,True,2.0,False
7792,<50K,3,False,False,,False
7793,50-75K,2,False,True,8.0,True
7794,75-100K,2,False,False,,False
7795,100-125K,4,False,False,,False
7796,<50K,4,False,False,,False
7797,125K+,2,True,False,,False
7798,<50K,1,True,False,,False
7799,50-75K,4,False,False,,False
7800,50-75K,2,False,False,,False
7801,<50K,1,True,False,,False
7802,<50K,4,True,False,,False
7803,125K+,2,False,False,,False
7804,50-75K,3,False,False,,False
7805,<50K,4,False,False,,False
7806,<50K,2,True,False,,False
7807,100-125K,2,False,False,,False
7808,125K+,2,False,False,,False
7809,50-75K,2,True,False,,False
7810,<50K,4,False,True,9.0,False
7811,50-75K,2,False,False,,False
7812,<50K,1,False,False,,False
7813,<50K,1,False,True,5.0,True
7814,50-75K,2,False,False,,False
7815,50-75K,2,False,False,,False
7816,75-100K,3,True,False,,False
7817,50-75K,2,False,False,,False
7818,125K+,1,True,True,6.0,False
7819,125K+,2,True,False,,False
7820,75-100K,4,False,False,,False
7821,50-75K,1,True,False,,False
7822,50-75K,3,False,False,,False
7823,50-75K,2,False,False,,False
7824,100-125K,3,False,False,,False
7825,50-75K,1,True,True,6.0,False
7826,125K+,5,True,True,10.0,True
7827,125K+,2,False,False,,False
7828,50-75K,4,False,False,,False
7829,75-100K,1,True,False,,False
7830,<50K,3,False,False,,False
7831,<50K,3,False,False,,False
7832,50-75K,2,True,False,,False
7833,<50K,2,False,False,,False
7834,125K+,3,False,False,,False
7835,<50K,1,False,False,,False
7836,50-75K,3,True,False,,False
7837,75-100K,1,False,False,,False
7838,100-125K,1,False,False,,False
7839,50-75K,3,False,False,,False
7840,125K+,1,False,False,,False
7841,75-100K,5,True,False,,False
7842,50-75K,4,False,False,,False
7843,<50K,2,False,False,,False
7844,50-75K,4,False,True,2.0,True
7845,125K+,4,True,False,,False
7846,75-100K,1,True,False,,False
7847,125K+,4,False,True,11.0,True
7848,75-100K,1,True,False,,False
7849,<50K,2,False,False,,False
7850,<50K,2,False,False,,False
7851,50-75K,3,False,False,,False
7852,100-125K,1,True,False,,False
7853,100-125K,2,False,False,,False
7854,50-75K,2,False,True,1.0,False
7855,75-100K,2,False,False,,False
7856,50-75K,3,False,False,,False
7857,50-75K,3,True,True,11.0,True
7858,50-75K,1,False,True,5.0,False
7859,<50K,1,False,False,,False
7860,<50K,2,False,False,,False
7861,<50K,2,False,False,,False
7862,<50K,1,True,False,,False
7863,<50K,2,False,False,,False
7864,75-100K,2,False,False,,False
7865,50-75K,1,True,False,,False
7866,125K+,2,False,False,,False
7867,<50K,3,False,True,6.0,False
7868,50-75K,2,False,False,,False
7869,50-75K,4,False,False,,False
7870,<50K,1,False,False,,False
7871,125K+,2,False,False,,False
7872,<50K,2,False,False,,False
7873,125K+,3,False,False,,False
7874,125K+,3,False,False,,False
7875,75-100K,3,False,False,,False
7876,75-100K,3,True,False,,False
7877,75-100K,1,True,False,,False
7878,50-75K,3,False,False,,False
7879,75-100K,3,False,True,12.0,False
7880,<50K,5,False,False,,False
7881,<50K,3,False,True,1.0,True
7882,50-75K,3,True,False,,False
7883,75-100K,2,False,False,,False
7884,125K+,4,True,False,,False
7885,<50K,5,True,False,,False
7886,125K+,3,True,True,8.0,False
7887,<50K,2,False,False,,False
7888,50-75K,1,True,False,,False
7889,50-75K,3,True,False,,False
7890,50-75K,3,False,False,,False
7891,<50K,3,True,False,,False
7892,75-100K,1,True,False,,False
7893,100-125K,3,False,False,,False
7894,50-75K,2,False,False,,False
7895,75-100K,3,True,False,,False
7896,125K+,1,True,False,,False
7897,100-125K,3,False,False,,False
7898,75-100K,2,False,False,,False
7899,50-75K,1,True,True,5.0,True
7900,125K+,3,True,False,,False
7901,75-100K,1,False,False,,False
7902,50-75K,3,False,False,,False
7903,50-75K,4,False,False,,False
7904,100-125K,5,True,False,,False
7905,<50K,1,True,True,5.0,False
7906,125K+,4,False,False,,False
7907,<50K,2,False,False,,False
7908,100-125K,4,True,True,8.0,False
7909,50-75K,3,False,False,,False
7910,75-100K,1,True,False,,False
7911,125K+,2,False,False,,False
7912,50-75K,2,True,True,8.0,True
7913,75-100K,3,False,False,,False
7914,<50K,2,False,False,,False
7915,<50K,3,False,False,,False
7916,50-75K,2,False,False,,False
7917,100-125K,5,False,True,9.0,True
7918,<50K,5,False,False,,False
7919,<50K,2,True,False,,False
7920,50-75K,3,False,False,,False
7921,75-100K,4,True,False,,False
7922,100-125K,4,False,True,11.0,True
7923,<50K,1,False,False,,False
7924,<50K,2,True,False,,False
7925,125K+,2,False,False,,False
7926,50-75K,2,False,False,,False
7927,125K+,1,False,False,,False
7928,125K+,2,True,False,,False
7929,100-125K,3,False,False,,False
7930,<50K,2,False,False,,False
7931,125K+,3,True,False,,False
7932,100-125K,1,False,True,4.0,False
7933,75-100K,4,False,False,,False
7934,50-75K,5,False,False,,False
7935,50-75K,2,False,True,3.0,True
7936,<50K,4,False,True,10.0,True
7937,75-100K,1,False,True,11.0,False
7938,75-100K,4,False,False,,False
7939,50-75K,1,True,False,,False
7940,75-100K,2,False,False,,False
7941,50-75K,2,True,False,,False
7942,75-100K,2,False,True,2.0,True
7943,125K+,2,False,False,,False
7944,<50K,3,True,False,,False
7945,50-75K,2,False,True,1.0,True
7946,<50K,4,False,False,,False
7947,75-100K,3,True,False,,False
7948,100-125K,1,False,False,,False
7949,125K+,2,False,True,10.0,True
7950,50-75K,4,False,False,,False
7951,125K+,2,True,False,,False
7952,<50K,2,True,False,,False
7953,75-100K,3,True,False,,False
7954,<50K,2,True,False,,False
7955,125K+,2,False,True,5.0,False
7956,75-100K,2,False,False,,False
7957,75-100K,1,True,False,,False
7958,125K+,2,True,False,,False
7959,<50K,1,False,False,,False
7960,<50K,2,False,False,,False
7961,125K+,2,False,False,,False
7962,50-75K,5,True,False,,False
7963,<50K,2,False,False,,False
7964,50-75K,3,False,False,,False
7965,75-100K,1,False,True,6.0,False
7966,<50K,1,False,False,,False
7967,50-75K,4,False,False,,False
7968,<50K,2,False,False,,False
7969,50-75K,1,False,False,,False
7970,125K+,2,False,False,,False
7971,125K+,2,True,False,,False
7972,75-100K,4,False,False,,False
7973,<50K,1,False,False,,False
7974,125K+,2,False,True,8.0,False
7975,75-100K,3,False,False,,False
7976,<50K,5,False,False,,False
7977,125K+,4,False,False,,False
7978,100-125K,1,False,False,,False
7979,100-125K,3,False,False,,False
7980,100-125K,3,False,False,,False
7981,<50K,3,False,False,,False
7982,<50K,4,False,False,,False
7983,100-125K,4,False,True,6.0,True
7984,<50K,1,True,False,,False
7985,50-75K,1,True,True,2.0,False
7986,100-125K,4,False,True,8.0,False
7987,100-125K,1,True,False,,False
7988,50-75K,1,True,True,5.0,True
7989,100-125K,2,False,False,,False
7990,125K+,4,True,False,,False
7991,75-100K,1,False,False,,False
7992,50-75K,3,True,True,3.0,False
7993,50-75K,1,True,True,6.0,False
7994,50-75K,1,False,False,,False
7995,<50K,2,False,False,,False
7996,50-75K,1,True,False,,False
7997,<50K,4,False,False,,False
7998,50-75K,4,False,False,,False
7999,125K+,3,False,True,12.0,False
8000,<50K,1,False,False,,False
8001,100-125K,2,True,False,,False
8002,100-125K,1,False,False,,False
8003,<50K,2,False,False,,False
8004,125K+,2,True,False,,False
8005,75-100K,3,False,False,,False
8006,50-75K,1,False,False,,False
8007,100-125K,2,False,True,6.0,False
8008,50-75K,4,True,True,3.0,False
8009,100-125K,2,False,True,7.0,False
8010,<50K,5,False,True,7.0,False
8011,125K+,5,False,False,,False
8012,50-75K,2,False,False,,False
8013,75-100K,2,False,False,,False
8014,50-75K,4,True,False,,False
8015,100-125K,1,False,False,,False
8016,100-125K,1,False,False,,False
8017,75-100K,3,False,True,7.0,False
8018,75-100K,2,True,True,8.0,True
8019,50-75K,1,True,False,,False
8020,125K+,3,False,False,,False
8021,75-100K,3,True,False,,False
8022,125K+,1,False,False,,False
8023,100-125K,1,False,False,,False
8024,50-75K,1,True,False,,False
8025,50-75K,2,False,False,,False
8026,50-75K,3,False,False,,False
8027,125K+,3,False,False,,False
8028,50-75K,3,True,False,,False
8029,75-100K,1,True,False,,False
8030,100-125K,1,False,False,,False
8031,50-75K,1,False,False,,False
8032,75-100K,1,False,False,,False
8033,50-75K,1,True,False,,False
8034,<50K,2,True,False,,False
8035,100-125K,1,False,False,,False
8036,<50K,3,False,False,,False
8037,50-75K,3,False,False,,False
8038,125K+,2,False,False,,False
8039,50-75K,1,True,False,,False
8040,125K+,4,False,False,,False
8041,125K+,5,False,False,,False
8042,50-75K,1,True,False,,False
8043,<50K,3,False,False,,False
8044,100-125K,4,False,False,,False
8045,50-75K,2,True,True,11.0,True
8046,<50K,2,False,False,,False
8047,100-125K,2,False,False,,False
8048,<50K,2,False,False,,False
8049,125K+,2,False,False,,False
8050,<50K,4,False,False,,False
8051,<50K,3,False,True,7.0,False
8052,<50K,1,False,False,,False
8053,125K+,2,False,False,,False
8054,100-125K,3,True,False,,False
8055,100-125K,1,False,False,,False
8056,50-75K,2,True,False,,False
8057,50-75K,4,True,False,,False
8058,50-75K,2,True,False,,False
8059,75-100K,1,False,False,,False
8060,75-100K,1,True,True,4.0,False
8061,75-100K,2,False,False,,False
8062,50-75K,2,False,False,,False
8063,125K+,2,False,True,5.0,True
8064,<50K,3,True,False,,False
8065,125K+,1,False,False,,False
8066,<50K,1,True,False,,False
8067,75-100K,2,True,False,,False
8068,50-75K,1,False,False,,False
8069,50-75K,4,True,False,,False
8070,75-100K,1,False,True,4.0,False
8071,50-75K,3,False,False,,False
8072,50-75K,2,True,False,,False
8073,100-125K,2,False,False,,False
8074,100-125K,3,True,False,,False
8075,125K+,2,False,False,,False
8076,50-75K,3,False,False,,False
8077,75-100K,2,True,False,,False
8078,75-100K,2,False,False,,False
8079,50-75K,3,True,False,,False
8080,75-100K,2,False,False,,False
8081,50-75K,2,False,False,,False
8082,<50K,3,False,False,,False
8083,<50K,5,False,False,,False
8084,<50K,2,False,False,,False
8085,100-125K,2,False,False,,False
8086,75-100K,1,True,True,2.0,False
8087,125K+,2,False,False,,False
8088,100-125K,2,False,False,,False
8089,<50K,4,False,False,,False
8090,125K+,2,False,False,,False
8091,125K+,3,False,False,,False
8092,50-75K,1,False,False,,False
8093,75-100K,2,False,False,,False
8094,125K+,4,False,True,7.0,False
8095,75-100K,1,False,False,,False
8096,125K+,1,True,False,,False
8097,<50K,2,False,False,,False
8098,<50K,3,False,False,,False
8099,50-75K,2,False,True,3.0,False
8100,75-100K,2,False,False,,False
8101,100-125K,3,False,False,,False
8102,125K+,1,False,False,,False
8103,50-75K,3,True,False,,False
8104,<50K,1,True,False,,False
8105,100-125K,2,True,False,,False
8106,75-100K,3,False,False,,False
8107,<50K,4,False,False,,False
8108,75-100K,4,True,False,,False
8109,100-125K,3,True,False,,False
8110,100-125K,2,False,False,,False
8111,75-100K,1,True,False,,False
8112,50-75K,1,False,False,,False
8113,125K+,4,True,False,,False
8114,75-100K,4,False,False,,False
8115,50-75K,5,False,False,,False
8116,50-75K,1,False,False,,False
8117,100-125K,2,False,False,,False
8118,50-75K,3,False,False,,False
8119,<50K,3,False,False,,False
8120,75-100K,3,False,False,,False
8121,50-75K,3,False,False,,False
8122,75-100K,2,True,False,,False
8123,<50K,1,True,False,,False
8124,75-100K,1,False,False,,False
8125,50-75K,1,False,False,,False
8126,<50K,2,False,False,,False
8127,<50K,1,True,False,,False
8128,125K+,2,True,False,,False
8129,125K+,2,False,True,1.0,False
8130,50-75K,4,False,False,,False
8131,100-125K,4,False,False,,False
8132,75-100K,1,True,False,,False
8133,125K+,1,False,False,,False
8134,50-75K,1,False,True,1.0,True
8135,100-125K,5,False,False,,False
8136,<50K,2,True,True,9.0,True
8137,50-75K,1,False,False,,False
8138,125K+,4,False,False,,False
8139,75-100K,2,False,False,,False
8140,50-75K,4,False,False,,False
8141,<50K,1,False,False,,False
8142,100-125K,2,True,True,11.0,False
8143,75-100K,2,False,False,,False
8144,50-75K,4,True,False,,False
8145,125K+,4,False,False,,False
8146,<50K,2,False,False,,False
8147,50-75K,1,False,False,,False
8148,125K+,2,False,False,,False
8149,50-75K,5,False,False,,False
8150,50-75K,2,False,True,3.0,False
8151,75-100K,3,False,False,,False
8152,125K+,2,True,False,,False
8153,<50K,2,True,False,,False
8154,125K+,2,False,False,,False
8155,100-125K,3,True,False,,False
8156,<50K,4,False,False,,False
8157,100-125K,2,False,False,,False
8158,50-75K,2,True,False,,False
8159,50-75K,2,False,True,7.0,False
8160,100-125K,1,False,False,,False
8161,125K+,5,False,False,,False
8162,<50K,2,True,False,,False
8163,50-75K,4,False,False,,False
8164,75-100K,3,False,False,,False
8165,50-75K,4,False,False,,False
8166,50-75K,5,False,False,,False
8167,<50K,2,True,False,,False
8168,100-125K,4,False,False,,False
8169,50-75K,1,False,False,,False
8170,<50K,2,True,False,,False
8171,100-125K,3,True,False,,False
8172,100-125K,1,True,False,,False
8173,75-100K,3,False,False,,False
8174,50-75K,3,True,False,,False
8175,75-100K,4,False,False,,False
8176,50-75K,2,False,False,,False
8177,50-75K,3,False,False,,False
8178,100-125K,2,False,True,9.0,False
8179,<50K,3,False,False,,False
8180,<50K,2,True,False,,False
8181,<50K,2,False,False,,False
8182,<50K,2,True,True,7.0,True
8183,<50K,1,False,False,,False
8184,125K+,1,False,True,11.0,False
8185,50-75K,1,False,False,,False
8186,<50K,2,False,False,,False
8187,50-75K,4,True,False,,False
8188,125K+,1,False,False,,False
8189,75-100K,1,False,False,,False
8190,50-75K,2,True,False,,False
8191,125K+,3,False,False,,False
8192,50-75K,1,True,False,,False
8193,50-75K,1,False,False,,False
8194,<50K,1,False,True,8.0,False
8195,50-75K,2,True,False,,False
8196,50-75K,1,False,False,,False
8197,100-125K,2,False,False,,False
8198,50-75K,3,False,False,,False
8199,75-100K,2,False,False,,False
8200,<50K,1,False,False,,False
8201,<50K,3,False,False,,False
8202,50-75K,2,True,False,,False
8203,125K+,5,False,True,6.0,False
8204,50-75K,2,False,True,11.0,True
8205,75-100K,3,False,False,,False
8206,50-75K,3,True,False,,False
8207,<50K,1,False,False,,False
8208,<50K,4,False,False,,False
8209,50-75K,2,False,False,,False
8210,<50K,3,False,False,,False
8211,<50K,1,False,False,,False
8212,100-125K,1,False,False,,False
8213,<50K,2,False,False,,False
8214,75-100K,2,False,True,3.0,False
8215,50-75K,2,False,False,,False
8216,75-100K,2,True,False,,False
8217,75-100K,3,False,False,,False
8218,50-75K,2,True,True,1.0,False
8219,50-75K,1,False,False,,False
8220,100-125K,3,False,False,,False
8221,125K+,2,False,True,10.0,False
8222,<50K,2,False,False,,False
8223,<50K,1,False,False,,False
8224,125K+,1,False,False,,False
8225,50-75K,1,False,False,,False
8226,75-100K,5,True,False,,False
8227,50-75K,2,False,False,,False
8228,<50K,1,False,False,,False
8229,75-100K,1,False,False,,False
8230,75-100K,1,True,False,,False
8231,<50K,2,True,False,,False
8232,50-75K,1,False,False,,False
8233,100-125K,2,False,False,,False
8234,75-100K,2,False,False,,False
8235,<50K,4,True,False,,False
8236,75-100K,2,True,False,,False
8237,100-125K,2,True,False,,False
8238,100-125K,3,True,True,8.0,False
8239,75-100K,2,False,False,,False
8240,<50K,4,False,True,6.0,False
8241,100-125K,3,False,True,2.0,False
8242,100-125K,2,True,True,12.0,True
8243,<50K,2,True,False,,False
8244,50-75K,5,True,True,10.0,False
8245,50-75K,3,False,False,,False
8246,75-100K,4,False,False,,False
8247,<50K,1,False,False,,False
8248,75-100K,2,False,False,,False
8249,125K+,4,False,False,,False
8250,100-125K,2,False,False,,False
8251,125K+,5,False,False,,False
8252,125K+,1,False,False,,False
8253,<50K,4,False,True,8.0,False
8254,75-100K,2,True,False,,False
8255,50-75K,1,False,False,,False
8256,125K+,4,False,False,,False
